Country Name,Country Code,Year,Gender,Value
St. Vincent and the Grenadines,VCT,1971,Male,
"Venezuela, RB",VEN,1971,Male,
British Virgin Islands,VGB,1971,Male,
Virgin Islands (U.S.),VIR,1971,Male,
Viet Nam,VNM,1971,Male,
Vanuatu,VUT,1971,Male,
World,WLD,1971,Male,
Samoa,WSM,1971,Male,
Kosovo,XKX,1971,Male,
"Yemen, Rep.",YEM,1971,Male,
South Africa,ZAF,1971,Male,
Zambia,ZMB,1971,Male,
Zimbabwe,ZWE,1971,Male,
Aruba,ABW,1972,Male,
Africa Eastern and Southern,AFE,1972,Male,
Afghanistan,AFG,1972,Male,
Africa Western and Central,AFW,1972,Male,
Angola,AGO,1972,Male,
Albania,ALB,1972,Male,
Andorra,AND,1972,Male,
Arab World,ARB,1972,Male,
United Arab Emirates,ARE,1972,Male,
Argentina,ARG,1972,Male,
Armenia,ARM,1972,Male,
American Samoa,ASM,1972,Male,
Antigua and Barbuda,ATG,1972,Male,
Australia,AUS,1972,Male,
Austria,AUT,1972,Male,
Azerbaijan,AZE,1972,Male,
Burundi,BDI,1972,Male,
Belgium,BEL,1972,Male,
Benin,BEN,1972,Male,
Burkina Faso,BFA,1972,Male,375900.0
Bangladesh,BGD,1972,Male,
Bulgaria,BGR,1972,Male,
Bahrain,BHR,1972,Male,5560.0
"Bahamas, The",BHS,1972,Male,
Bosnia and Herzegovina,BIH,1972,Male,
Belarus,BLR,1972,Male,
Belize,BLZ,1972,Male,
Bermuda,BMU,1972,Male,
Bolivia,BOL,1972,Male,
Brazil,BRA,1972,Male,
Barbados,BRB,1972,Male,1419.0
Brunei Darussalam,BRN,1972,Male,
Bhutan,BTN,1972,Male,
Botswana,BWA,1972,Male,36192.0
Central African Republic,CAF,1972,Male,70083.0
Canada,CAN,1972,Male,
Central Europe and the Baltics,CEB,1972,Male,
Switzerland,CHE,1972,Male,
Channel Islands,CHI,1972,Male,
Chile,CHL,1972,Male,
China,CHN,1972,Male,
Cote d'Ivoire,CIV,1972,Male,
Cameroon,CMR,1972,Male,163021.0
"Congo, Dem. Rep.",COD,1972,Male,299337.0
"Congo, Rep.",COG,1972,Male,20195.0
Colombia,COL,1972,Male,
Comoros,COM,1972,Male,
Cabo Verde,CPV,1972,Male,
Costa Rica,CRI,1972,Male,16939.0
Caribbean small states,CSS,1972,Male,
Cuba,CUB,1972,Male,45763.0
Curacao,CUW,1972,Male,
Cayman Islands,CYM,1972,Male,
Cyprus,CYP,1972,Male,
Czechia,CZE,1972,Male,
Germany,DEU,1972,Male,
Djibouti,DJI,1972,Male,
Dominica,DMA,1972,Male,
Denmark,DNK,1972,Male,
Dominican Republic,DOM,1972,Male,
Algeria,DZA,1972,Male,
East Asia & Pacific (excluding high income),EAP,1972,Male,
Early-demographic dividend,EAR,1972,Male,
East Asia & Pacific,EAS,1972,Male,
Europe & Central Asia (excluding high income),ECA,1972,Male,
Europe & Central Asia,ECS,1972,Male,
Ecuador,ECU,1972,Male,
"Egypt, Arab Rep.",EGY,1972,Male,661317.0
Euro area,EMU,1972,Male,
Eritrea,ERI,1972,Male,
Spain,ESP,1972,Male,104263.0
Estonia,EST,1972,Male,
Ethiopia,ETH,1972,Male,
European Union,EUU,1972,Male,
Fragile and conflict affected situations,FCS,1972,Male,
Finland,FIN,1972,Male,
Fiji,FJI,1972,Male,
France,FRA,1972,Male,32470.0
Faroe Islands,FRO,1972,Male,
"Micronesia, Fed. Sts.",FSM,1972,Male,
Gabon,GAB,1972,Male,
United Kingdom,GBR,1972,Male,46262.0
Georgia,GEO,1972,Male,
Ghana,GHA,1972,Male,
Gibraltar,GIB,1972,Male,
Guinea,GIN,1972,Male,
"Gambia, The",GMB,1972,Male,31381.0
Guinea-Bissau,GNB,1972,Male,
Equatorial Guinea,GNQ,1972,Male,
Greece,GRC,1972,Male,9012.0
Grenada,GRD,1972,Male,1559.0
Greenland,GRL,1972,Male,
Guatemala,GTM,1972,Male,216499.0
Guam,GUM,1972,Male,
Guyana,GUY,1972,Male,10094.0
High income,HIC,1972,Male,
"Hong Kong SAR, China",HKG,1972,Male,38011.0
Honduras,HND,1972,Male,
Heavily indebted poor countries (HIPC),HPC,1972,Male,
Croatia,HRV,1972,Male,
Haiti,HTI,1972,Male,
Hungary,HUN,1972,Male,
IBRD only,IBD,1972,Male,
IDA & IBRD total,IBT,1972,Male,
IDA total,IDA,1972,Male,
IDA blend,IDB,1972,Male,
Indonesia,IDN,1972,Male,2288942.0
IDA only,IDX,1972,Male,
Isle of Man,IMN,1972,Male,
India,IND,1972,Male,
Not classified,INX,1972,Male,
Ireland,IRL,1972,Male,13000.0
"Iran, Islamic Rep.",IRN,1972,Male,
Iraq,IRQ,1972,Male,177524.0
Iceland,ISL,1972,Male,
Israel,ISR,1972,Male,
Italy,ITA,1972,Male,
Jamaica,JAM,1972,Male,
Jordan,JOR,1972,Male,18012.0
Japan,JPN,1972,Male,66296.0
Kazakhstan,KAZ,1972,Male,
Kenya,KEN,1972,Male,
Kyrgyz Republic,KGZ,1972,Male,
Cambodia,KHM,1972,Male,
Kiribati,KIR,1972,Male,
St. Kitts and Nevis,KNA,1972,Male,
"Korea, Rep.",KOR,1972,Male,176757.0
Kuwait,KWT,1972,Male,22537.0
Latin America & Caribbean (excluding high income),LAC,1972,Male,
Lao PDR,LAO,1972,Male,
Lebanon,LBN,1972,Male,
Liberia,LBR,1972,Male,
Libya,LBY,1972,Male,29512.0
St. Lucia,LCA,1972,Male,
Latin America & Caribbean,LCN,1972,Male,
Least developed countries: UN classification,LDC,1972,Male,
Low income,LIC,1972,Male,
Liechtenstein,LIE,1972,Male,
Sri Lanka,LKA,1972,Male,
Lower middle income,LMC,1972,Male,
Low & middle income,LMY,1972,Male,
Lesotho,LSO,1972,Male,58410.0
Late-demographic dividend,LTE,1972,Male,
Lithuania,LTU,1972,Male,
Luxembourg,LUX,1972,Male,1468.0
Latvia,LVA,1972,Male,
"Macao SAR, China",MAC,1972,Male,
St. Martin (French part),MAF,1972,Male,
Morocco,MAR,1972,Male,
Monaco,MCO,1972,Male,
Moldova,MDA,1972,Male,
Madagascar,MDG,1972,Male,192244.0
Maldives,MDV,1972,Male,
Middle East & North Africa,MEA,1972,Male,
Mexico,MEX,1972,Male,
Marshall Islands,MHL,1972,Male,
Middle income,MIC,1972,Male,
North Macedonia,MKD,1972,Male,
Mali,MLI,1972,Male,
Malta,MLT,1972,Male,376.0
Myanmar,MMR,1972,Male,
Middle East & North Africa (excluding high income),MNA,1972,Male,
Montenegro,MNE,1972,Male,
Mongolia,MNG,1972,Male,
Northern Mariana Islands,MNP,1972,Male,
Mozambique,MOZ,1972,Male,
Mauritania,MRT,1972,Male,
Mauritius,MUS,1972,Male,11446.0
Malawi,MWI,1972,Male,
Malaysia,MYS,1972,Male,32713.0
North America,NAC,1972,Male,
Namibia,NAM,1972,Male,
New Caledonia,NCL,1972,Male,
Niger,NER,1972,Male,
Nigeria,NGA,1972,Male,
Nicaragua,NIC,1972,Male,
Netherlands,NLD,1972,Male,63406.0
Norway,NOR,1972,Male,
Nepal,NPL,1972,Male,
Nauru,NRU,1972,Male,
New Zealand,NZL,1972,Male,
OECD members,OED,1972,Male,
Oman,OMN,1972,Male,
Other small states,OSS,1972,Male,
Pakistan,PAK,1972,Male,
Panama,PAN,1972,Male,19631.0
Peru,PER,1972,Male,
Philippines,PHL,1972,Male,
Palau,PLW,1972,Male,
Papua New Guinea,PNG,1972,Male,
Poland,POL,1972,Male,
Pre-demographic dividend,PRE,1972,Male,
Puerto Rico,PRI,1972,Male,
"Korea, Dem. People's Rep.",PRK,1972,Male,
Portugal,PRT,1972,Male,
Paraguay,PRY,1972,Male,64125.0
West Bank and Gaza,PSE,1972,Male,
Pacific island small states,PSS,1972,Male,
Post-demographic dividend,PST,1972,Male,
French Polynesia,PYF,1972,Male,
Qatar,QAT,1972,Male,3548.0
Romania,ROU,1972,Male,
Russian Federation,RUS,1972,Male,
Rwanda,RWA,1972,Male,
South Asia,SAS,1972,Male,
Saudi Arabia,SAU,1972,Male,
Sudan,SDN,1972,Male,
Senegal,SEN,1972,Male,
Singapore,SGP,1972,Male,
Solomon Islands,SLB,1972,Male,
Sierra Leone,SLE,1972,Male,
El Salvador,SLV,1972,Male,
San Marino,SMR,1972,Male,
Somalia,SOM,1972,Male,
Serbia,SRB,1972,Male,
Sub-Saharan Africa (excluding high income),SSA,1972,Male,
South Sudan,SSD,1972,Male,
Sub-Saharan Africa,SSF,1972,Male,
Small states,SST,1972,Male,
Sao Tome and Principe,STP,1972,Male,
Suriname,SUR,1972,Male,
Slovak Republic,SVK,1972,Male,
Slovenia,SVN,1972,Male,
Sweden,SWE,1972,Male,
Eswatini,SWZ,1972,Male,19435.0
Sint Maarten (Dutch part),SXM,1972,Male,
Seychelles,SYC,1972,Male,
Syrian Arab Republic,SYR,1972,Male,
Turks and Caicos Islands,TCA,1972,Male,
Chad,TCD,1972,Male,
East Asia & Pacific (IDA & IBRD countries),TEA,1972,Male,
Europe & Central Asia (IDA & IBRD countries),TEC,1972,Male,
Togo,TGO,1972,Male,62361.0
Thailand,THA,1972,Male,
Tajikistan,TJK,1972,Male,
Turkmenistan,TKM,1972,Male,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1972,Male,
Timor-Leste,TLS,1972,Male,
Middle East & North Africa (IDA & IBRD countries),TMN,1972,Male,
Tonga,TON,1972,Male,206.0
South Asia (IDA & IBRD),TSA,1972,Male,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1972,Male,
Trinidad and Tobago,TTO,1972,Male,8366.0
Tunisia,TUN,1972,Male,
Turkiye,TUR,1972,Male,
Tuvalu,TUV,1972,Male,
Tanzania,TZA,1972,Male,
Uganda,UGA,1972,Male,
Ukraine,UKR,1972,Male,
Upper middle income,UMC,1972,Male,
Uruguay,URY,1972,Male,
United States,USA,1972,Male,
Uzbekistan,UZB,1972,Male,
St. Vincent and the Grenadines,VCT,1972,Male,
"Venezuela, RB",VEN,1972,Male,
British Virgin Islands,VGB,1972,Male,
Virgin Islands (U.S.),VIR,1972,Male,
Viet Nam,VNM,1972,Male,
Vanuatu,VUT,1972,Male,
World,WLD,1972,Male,
Samoa,WSM,1972,Male,
Kosovo,XKX,1972,Male,
"Yemen, Rep.",YEM,1972,Male,
South Africa,ZAF,1972,Male,
Zambia,ZMB,1972,Male,77473.0
Zimbabwe,ZWE,1972,Male,
Aruba,ABW,1973,Male,
Africa Eastern and Southern,AFE,1973,Male,
Afghanistan,AFG,1973,Male,
Africa Western and Central,AFW,1973,Male,
Angola,AGO,1973,Male,
Albania,ALB,1973,Male,
Andorra,AND,1973,Male,
Arab World,ARB,1973,Male,
United Arab Emirates,ARE,1973,Male,
Argentina,ARG,1973,Male,
Armenia,ARM,1973,Male,
American Samoa,ASM,1973,Male,
Antigua and Barbuda,ATG,1973,Male,
Australia,AUS,1973,Male,33198.0
Austria,AUT,1973,Male,
Azerbaijan,AZE,1973,Male,
Burundi,BDI,1973,Male,218128.0
Belgium,BEL,1973,Male,
Benin,BEN,1973,Male,
Burkina Faso,BFA,1973,Male,
Bangladesh,BGD,1973,Male,514284.0
Bulgaria,BGR,1973,Male,
Bahrain,BHR,1973,Male,5947.0
"Bahamas, The",BHS,1973,Male,
Bosnia and Herzegovina,BIH,1973,Male,
Belarus,BLR,1973,Male,
Belize,BLZ,1973,Male,
Bermuda,BMU,1973,Male,
Bolivia,BOL,1973,Male,
Brazil,BRA,1973,Male,
Barbados,BRB,1973,Male,1211.0
Brunei Darussalam,BRN,1973,Male,
Bhutan,BTN,1973,Male,
Botswana,BWA,1973,Male,37532.0
Central African Republic,CAF,1973,Male,69865.0
Canada,CAN,1973,Male,
Central Europe and the Baltics,CEB,1973,Male,
Switzerland,CHE,1973,Male,
Channel Islands,CHI,1973,Male,
Chile,CHL,1973,Male,
China,CHN,1973,Male,
Cote d'Ivoire,CIV,1973,Male,
Cameroon,CMR,1973,Male,179011.0
"Congo, Dem. Rep.",COD,1973,Male,
"Congo, Rep.",COG,1973,Male,
Colombia,COL,1973,Male,
Comoros,COM,1973,Male,
Cabo Verde,CPV,1973,Male,
Costa Rica,CRI,1973,Male,14869.0
Caribbean small states,CSS,1973,Male,
Cuba,CUB,1973,Male,24128.0
Curacao,CUW,1973,Male,
Cayman Islands,CYM,1973,Male,
Cyprus,CYP,1973,Male,
Czechia,CZE,1973,Male,
Germany,DEU,1973,Male,
Djibouti,DJI,1973,Male,
Dominica,DMA,1973,Male,
Denmark,DNK,1973,Male,
Dominican Republic,DOM,1973,Male,
Algeria,DZA,1973,Male,267044.0
East Asia & Pacific (excluding high income),EAP,1973,Male,
Early-demographic dividend,EAR,1973,Male,
East Asia & Pacific,EAS,1973,Male,
Europe & Central Asia (excluding high income),ECA,1973,Male,
Europe & Central Asia,ECS,1973,Male,
Ecuador,ECU,1973,Male,126652.0
"Egypt, Arab Rep.",EGY,1973,Male,681245.0
Euro area,EMU,1973,Male,
Eritrea,ERI,1973,Male,
Spain,ESP,1973,Male,96985.0
Estonia,EST,1973,Male,
Ethiopia,ETH,1973,Male,
European Union,EUU,1973,Male,
Fragile and conflict affected situations,FCS,1973,Male,
Finland,FIN,1973,Male,
Fiji,FJI,1973,Male,
France,FRA,1973,Male,
Faroe Islands,FRO,1973,Male,
"Micronesia, Fed. Sts.",FSM,1973,Male,
Gabon,GAB,1973,Male,
United Kingdom,GBR,1973,Male,54758.0
Georgia,GEO,1973,Male,
Ghana,GHA,1973,Male,
Gibraltar,GIB,1973,Male,
Guinea,GIN,1973,Male,
"Gambia, The",GMB,1973,Male,31798.0
Guinea-Bissau,GNB,1973,Male,
Equatorial Guinea,GNQ,1973,Male,
Greece,GRC,1973,Male,11951.0
Grenada,GRD,1973,Male,
Greenland,GRL,1973,Male,
Guatemala,GTM,1973,Male,
Guam,GUM,1973,Male,
Guyana,GUY,1973,Male,
High income,HIC,1973,Male,
"Hong Kong SAR, China",HKG,1973,Male,37548.0
Honduras,HND,1973,Male,
Heavily indebted poor countries (HIPC),HPC,1973,Male,
Croatia,HRV,1973,Male,
Haiti,HTI,1973,Male,
Hungary,HUN,1973,Male,
IBRD only,IBD,1973,Male,
IDA & IBRD total,IBT,1973,Male,
IDA total,IDA,1973,Male,
IDA blend,IDB,1973,Male,
Indonesia,IDN,1973,Male,
IDA only,IDX,1973,Male,
Isle of Man,IMN,1973,Male,
India,IND,1973,Male,
Not classified,INX,1973,Male,
Ireland,IRL,1973,Male,12321.0
"Iran, Islamic Rep.",IRN,1973,Male,
Iraq,IRQ,1973,Male,177128.0
Iceland,ISL,1973,Male,
Israel,ISR,1973,Male,
Italy,ITA,1973,Male,
Jamaica,JAM,1973,Male,
Jordan,JOR,1973,Male,10013.0
Japan,JPN,1973,Male,
Kazakhstan,KAZ,1973,Male,
Kenya,KEN,1973,Male,
Kyrgyz Republic,KGZ,1973,Male,
Cambodia,KHM,1973,Male,
Kiribati,KIR,1973,Male,
St. Kitts and Nevis,KNA,1973,Male,
"Korea, Rep.",KOR,1973,Male,171502.0
Kuwait,KWT,1973,Male,22261.0
Latin America & Caribbean (excluding high income),LAC,1973,Male,
Lao PDR,LAO,1973,Male,
Lebanon,LBN,1973,Male,
Liberia,LBR,1973,Male,
Libya,LBY,1973,Male,28894.0
St. Lucia,LCA,1973,Male,
Latin America & Caribbean,LCN,1973,Male,
Least developed countries: UN classification,LDC,1973,Male,
Low income,LIC,1973,Male,
Liechtenstein,LIE,1973,Male,
Sri Lanka,LKA,1973,Male,
Lower middle income,LMC,1973,Male,
Low & middle income,LMY,1973,Male,
Lesotho,LSO,1973,Male,57911.0
Late-demographic dividend,LTE,1973,Male,
Lithuania,LTU,1973,Male,
Luxembourg,LUX,1973,Male,1727.0
Latvia,LVA,1973,Male,
"Macao SAR, China",MAC,1973,Male,
St. Martin (French part),MAF,1973,Male,
Morocco,MAR,1973,Male,
Monaco,MCO,1973,Male,
Moldova,MDA,1973,Male,
Madagascar,MDG,1973,Male,
Maldives,MDV,1973,Male,
Middle East & North Africa,MEA,1973,Male,
Mexico,MEX,1973,Male,
Marshall Islands,MHL,1973,Male,
Middle income,MIC,1973,Male,
North Macedonia,MKD,1973,Male,
Mali,MLI,1973,Male,
Malta,MLT,1973,Male,601.0
Myanmar,MMR,1973,Male,535019.0
Middle East & North Africa (excluding high income),MNA,1973,Male,
Montenegro,MNE,1973,Male,
Mongolia,MNG,1973,Male,
Northern Mariana Islands,MNP,1973,Male,
Mozambique,MOZ,1973,Male,350724.0
Mauritania,MRT,1973,Male,
Mauritius,MUS,1973,Male,11793.0
Malawi,MWI,1973,Male,
Malaysia,MYS,1973,Male,
North America,NAC,1973,Male,
Namibia,NAM,1973,Male,
New Caledonia,NCL,1973,Male,
Niger,NER,1973,Male,371661.0
Nigeria,NGA,1973,Male,
Nicaragua,NIC,1973,Male,104439.0
Netherlands,NLD,1973,Male,64428.0
Norway,NOR,1973,Male,
Nepal,NPL,1973,Male,
Nauru,NRU,1973,Male,
New Zealand,NZL,1973,Male,
OECD members,OED,1973,Male,
Oman,OMN,1973,Male,47749.0
Other small states,OSS,1973,Male,
Pakistan,PAK,1973,Male,
Panama,PAN,1973,Male,17491.0
Peru,PER,1973,Male,
Philippines,PHL,1973,Male,
Palau,PLW,1973,Male,
Papua New Guinea,PNG,1973,Male,
Poland,POL,1973,Male,
Pre-demographic dividend,PRE,1973,Male,
Puerto Rico,PRI,1973,Male,
"Korea, Dem. People's Rep.",PRK,1973,Male,
Portugal,PRT,1973,Male,59842.0
Paraguay,PRY,1973,Male,
West Bank and Gaza,PSE,1973,Male,
Pacific island small states,PSS,1973,Male,
Post-demographic dividend,PST,1973,Male,
French Polynesia,PYF,1973,Male,
Qatar,QAT,1973,Male,4577.0
Romania,ROU,1973,Male,
Russian Federation,RUS,1973,Male,
Rwanda,RWA,1973,Male,154371.0
South Asia,SAS,1973,Male,
Saudi Arabia,SAU,1973,Male,
Sudan,SDN,1973,Male,
Senegal,SEN,1973,Male,
Singapore,SGP,1973,Male,
Solomon Islands,SLB,1973,Male,
Sierra Leone,SLE,1973,Male,
El Salvador,SLV,1973,Male,
San Marino,SMR,1973,Male,
Somalia,SOM,1973,Male,
Serbia,SRB,1973,Male,
Sub-Saharan Africa (excluding high income),SSA,1973,Male,
South Sudan,SSD,1973,Male,
Sub-Saharan Africa,SSF,1973,Male,
Small states,SST,1973,Male,
Sao Tome and Principe,STP,1973,Male,
Suriname,SUR,1973,Male,
Slovak Republic,SVK,1973,Male,
Slovenia,SVN,1973,Male,
Sweden,SWE,1973,Male,
Eswatini,SWZ,1973,Male,18350.0
Sint Maarten (Dutch part),SXM,1973,Male,
Seychelles,SYC,1973,Male,
Syrian Arab Republic,SYR,1973,Male,18437.0
Turks and Caicos Islands,TCA,1973,Male,
Chad,TCD,1973,Male,
East Asia & Pacific (IDA & IBRD countries),TEA,1973,Male,
Europe & Central Asia (IDA & IBRD countries),TEC,1973,Male,
Togo,TGO,1973,Male,
Thailand,THA,1973,Male,850115.0
Tajikistan,TJK,1973,Male,
Turkmenistan,TKM,1973,Male,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1973,Male,
Timor-Leste,TLS,1973,Male,
Middle East & North Africa (IDA & IBRD countries),TMN,1973,Male,
Tonga,TON,1973,Male,
South Asia (IDA & IBRD),TSA,1973,Male,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1973,Male,
Trinidad and Tobago,TTO,1973,Male,8126.0
Tunisia,TUN,1973,Male,
Turkiye,TUR,1973,Male,
Tuvalu,TUV,1973,Male,
Tanzania,TZA,1973,Male,
Uganda,UGA,1973,Male,
Ukraine,UKR,1973,Male,
Upper middle income,UMC,1973,Male,
Uruguay,URY,1973,Male,
United States,USA,1973,Male,
Uzbekistan,UZB,1973,Male,
St. Vincent and the Grenadines,VCT,1973,Male,
"Venezuela, RB",VEN,1973,Male,
British Virgin Islands,VGB,1973,Male,
Virgin Islands (U.S.),VIR,1973,Male,
Viet Nam,VNM,1973,Male,
Vanuatu,VUT,1973,Male,
World,WLD,1973,Male,
Samoa,WSM,1973,Male,
Kosovo,XKX,1973,Male,
"Yemen, Rep.",YEM,1973,Male,
South Africa,ZAF,1973,Male,
Zambia,ZMB,1973,Male,
Zimbabwe,ZWE,1973,Male,
Aruba,ABW,1974,Male,
Africa Eastern and Southern,AFE,1974,Male,
Afghanistan,AFG,1974,Male,479683.0
Africa Western and Central,AFW,1974,Male,
Angola,AGO,1974,Male,
Albania,ALB,1974,Male,
Andorra,AND,1974,Male,
Arab World,ARB,1974,Male,
United Arab Emirates,ARE,1974,Male,
Argentina,ARG,1974,Male,65798.0
Armenia,ARM,1974,Male,
American Samoa,ASM,1974,Male,
Antigua and Barbuda,ATG,1974,Male,
Australia,AUS,1974,Male,34349.0
Austria,AUT,1974,Male,
Azerbaijan,AZE,1974,Male,
Burundi,BDI,1974,Male,
Belgium,BEL,1974,Male,
Benin,BEN,1974,Male,
Burkina Faso,BFA,1974,Male,
Bangladesh,BGD,1974,Male,
Bulgaria,BGR,1974,Male,
Bahrain,BHR,1974,Male,5323.0
"Bahamas, The",BHS,1974,Male,
Bosnia and Herzegovina,BIH,1974,Male,
Belarus,BLR,1974,Male,
Belize,BLZ,1974,Male,
Bermuda,BMU,1974,Male,
Bolivia,BOL,1974,Male,
Brazil,BRA,1974,Male,
Barbados,BRB,1974,Male,
Brunei Darussalam,BRN,1974,Male,
Bhutan,BTN,1974,Male,
Botswana,BWA,1974,Male,36096.0
Central African Republic,CAF,1974,Male,
Canada,CAN,1974,Male,
Central Europe and the Baltics,CEB,1974,Male,
Switzerland,CHE,1974,Male,
Channel Islands,CHI,1974,Male,
Chile,CHL,1974,Male,
China,CHN,1974,Male,
Cote d'Ivoire,CIV,1974,Male,
Cameroon,CMR,1974,Male,204238.0
"Congo, Dem. Rep.",COD,1974,Male,
"Congo, Rep.",COG,1974,Male,14160.0
Colombia,COL,1974,Male,
Comoros,COM,1974,Male,
Cabo Verde,CPV,1974,Male,
Costa Rica,CRI,1974,Male,
Caribbean small states,CSS,1974,Male,
Cuba,CUB,1974,Male,18598.0
Curacao,CUW,1974,Male,
Cayman Islands,CYM,1974,Male,
Cyprus,CYP,1974,Male,
Czechia,CZE,1974,Male,
Germany,DEU,1974,Male,
Djibouti,DJI,1974,Male,
Dominica,DMA,1974,Male,
Denmark,DNK,1974,Male,
Dominican Republic,DOM,1974,Male,
Algeria,DZA,1974,Male,187527.0
East Asia & Pacific (excluding high income),EAP,1974,Male,
Early-demographic dividend,EAR,1974,Male,
East Asia & Pacific,EAS,1974,Male,
Europe & Central Asia (excluding high income),ECA,1974,Male,
Europe & Central Asia,ECS,1974,Male,
Ecuador,ECU,1974,Male,125395.0
"Egypt, Arab Rep.",EGY,1974,Male,
Euro area,EMU,1974,Male,
Eritrea,ERI,1974,Male,
Spain,ESP,1974,Male,
Estonia,EST,1974,Male,
Ethiopia,ETH,1974,Male,
European Union,EUU,1974,Male,
Fragile and conflict affected situations,FCS,1974,Male,
Finland,FIN,1974,Male,
Fiji,FJI,1974,Male,
France,FRA,1974,Male,
Faroe Islands,FRO,1974,Male,
"Micronesia, Fed. Sts.",FSM,1974,Male,
Gabon,GAB,1974,Male,
United Kingdom,GBR,1974,Male,62667.0
Georgia,GEO,1974,Male,
Ghana,GHA,1974,Male,
Gibraltar,GIB,1974,Male,
Guinea,GIN,1974,Male,
"Gambia, The",GMB,1974,Male,32615.0
Guinea-Bissau,GNB,1974,Male,
Equatorial Guinea,GNQ,1974,Male,
Greece,GRC,1974,Male,11834.0
Grenada,GRD,1974,Male,
Greenland,GRL,1974,Male,
Guatemala,GTM,1974,Male,226294.0
Guam,GUM,1974,Male,
Guyana,GUY,1974,Male,10318.0
High income,HIC,1974,Male,
"Hong Kong SAR, China",HKG,1974,Male,33966.0
Honduras,HND,1974,Male,
Heavily indebted poor countries (HIPC),HPC,1974,Male,
Croatia,HRV,1974,Male,
Haiti,HTI,1974,Male,
Hungary,HUN,1974,Male,
IBRD only,IBD,1974,Male,
IDA & IBRD total,IBT,1974,Male,
IDA total,IDA,1974,Male,
IDA blend,IDB,1974,Male,
Indonesia,IDN,1974,Male,2272313.0
IDA only,IDX,1974,Male,
Isle of Man,IMN,1974,Male,
India,IND,1974,Male,
Not classified,INX,1974,Male,
Ireland,IRL,1974,Male,14624.0
"Iran, Islamic Rep.",IRN,1974,Male,
Iraq,IRQ,1974,Male,167805.0
Iceland,ISL,1974,Male,
Israel,ISR,1974,Male,
Italy,ITA,1974,Male,
Jamaica,JAM,1974,Male,
Jordan,JOR,1974,Male,3626.0
Japan,JPN,1974,Male,80212.0
Kazakhstan,KAZ,1974,Male,
Kenya,KEN,1974,Male,
Kyrgyz Republic,KGZ,1974,Male,
Cambodia,KHM,1974,Male,
Kiribati,KIR,1974,Male,
St. Kitts and Nevis,KNA,1974,Male,
"Korea, Rep.",KOR,1974,Male,155362.0
Kuwait,KWT,1974,Male,22501.0
Latin America & Caribbean (excluding high income),LAC,1974,Male,
Lao PDR,LAO,1974,Male,
Lebanon,LBN,1974,Male,8588.0
Liberia,LBR,1974,Male,
Libya,LBY,1974,Male,27186.0
St. Lucia,LCA,1974,Male,
Latin America & Caribbean,LCN,1974,Male,
Least developed countries: UN classification,LDC,1974,Male,
Low income,LIC,1974,Male,
Liechtenstein,LIE,1974,Male,
Sri Lanka,LKA,1974,Male,
Lower middle income,LMC,1974,Male,
Low & middle income,LMY,1974,Male,
Lesotho,LSO,1974,Male,51029.0
Late-demographic dividend,LTE,1974,Male,
Lithuania,LTU,1974,Male,
Luxembourg,LUX,1974,Male,1353.0
Latvia,LVA,1974,Male,
"Macao SAR, China",MAC,1974,Male,
St. Martin (French part),MAF,1974,Male,
Morocco,MAR,1974,Male,
Monaco,MCO,1974,Male,
Moldova,MDA,1974,Male,
Madagascar,MDG,1974,Male,
Maldives,MDV,1974,Male,
Middle East & North Africa,MEA,1974,Male,
Mexico,MEX,1974,Male,
Marshall Islands,MHL,1974,Male,
Middle income,MIC,1974,Male,
North Macedonia,MKD,1974,Male,
Mali,MLI,1974,Male,
Malta,MLT,1974,Male,616.0
Myanmar,MMR,1974,Male,766645.0
Middle East & North Africa (excluding high income),MNA,1974,Male,
Montenegro,MNE,1974,Male,
Mongolia,MNG,1974,Male,
Northern Mariana Islands,MNP,1974,Male,
Mozambique,MOZ,1974,Male,
Mauritania,MRT,1974,Male,
Mauritius,MUS,1974,Male,12068.0
Malawi,MWI,1974,Male,
Malaysia,MYS,1974,Male,
North America,NAC,1974,Male,
Namibia,NAM,1974,Male,
New Caledonia,NCL,1974,Male,
Niger,NER,1974,Male,378059.0
Nigeria,NGA,1974,Male,
Nicaragua,NIC,1974,Male,
Netherlands,NLD,1974,Male,65210.0
Norway,NOR,1974,Male,
Nepal,NPL,1974,Male,
Nauru,NRU,1974,Male,
New Zealand,NZL,1974,Male,
OECD members,OED,1974,Male,
Oman,OMN,1974,Male,45013.0
Other small states,OSS,1974,Male,
Pakistan,PAK,1974,Male,
Panama,PAN,1974,Male,
Peru,PER,1974,Male,
Philippines,PHL,1974,Male,
Palau,PLW,1974,Male,
Papua New Guinea,PNG,1974,Male,
Poland,POL,1974,Male,
Pre-demographic dividend,PRE,1974,Male,
Puerto Rico,PRI,1974,Male,
"Korea, Dem. People's Rep.",PRK,1974,Male,
Portugal,PRT,1974,Male,59639.0
Paraguay,PRY,1974,Male,
West Bank and Gaza,PSE,1974,Male,
Pacific island small states,PSS,1974,Male,
Post-demographic dividend,PST,1974,Male,
French Polynesia,PYF,1974,Male,
Qatar,QAT,1974,Male,5353.0
Romania,ROU,1974,Male,
Russian Federation,RUS,1974,Male,
